DataExtractDate,ReportPeriod,Terminal,Arrival_Departure,Domestic_International,Passenger_Count
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,T4,Arrival,Domestic,378355
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T8,Arrival,Domestic,176118
08/23/2019 03:41:00 PM,07/01/2019 12:00:00 AM,TBIT,Departure,Domestic,27044
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,T6,Arrival,Domestic,214580
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,T3,Arrival,International,15325
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,T2,Arrival,International,196266
04/18/2018 03:12:41 PM,03/01/2011 12:00:00 AM,T8,Arrival,International,3781
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,T5,Departure,International,72436
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T4,Arrival,Domestic,470197
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,T2,Departure,Domestic,100670
04/18/2018 03:12:41 PM,09/01/2010 12:00:00 AM,T4,Departure,Domestic,348656
03/14/2019 06:45:08 AM,02/01/2019 12:00:00 AM,T6,Departure,Domestic,204641
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,T2,Arrival,International,130475
01/30/2019 07:34:09 AM,12/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,International,6167
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,T6,Arrival,Domestic,218441
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,T5,Departure,Domestic,420349
01/02/2020 10:43:42 AM,11/01/2019 12:00:00 AM,T2,Departure,International,59607
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,TBIT,Arrival,Domestic,9949
05/10/2020 06:01:34 AM,04/01/2020 12:00:00 AM,Miscellaneous Terminal,Arrival,International,33
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,T5,Arrival,International,15970
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,T3,Arrival,International,4675
09/10/2018 06:01:25 AM,07/01/2018 12:00:00 AM,T4,Arrival,International,74659
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,T5,Arrival,International,26383
04/18/2018 03:12:41 PM,11/01/2014 12:00:00 AM,TBIT,Departure,Domestic,6415
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,TBIT,Departure,International,474097
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,T6,Arrival,International,219
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,T3,Departure,International,3500
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T3,Arrival,Domestic,333465
04/18/2018 03:12:41 PM,10/01/2008 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,101
04/18/2018 03:12:41 PM,06/01/2014 12:00:00 AM,T2,Arrival,Domestic,37428
04/18/2018 03:12:41 PM,10/01/2014 12:00:00 AM,T3,Departure,International,2286
04/18/2018 03:12:41 PM,02/01/2006 12:00:00 AM,T2,Departure,International,135798
04/18/2018 03:12:41 PM,05/01/2011 12:00:00 AM,TBIT,Arrival,International,427028
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T5,Arrival,International,62896
04/18/2018 03:12:41 PM,06/01/2006 12:00:00 AM,Imperial Terminal,Departure,Domestic,74
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,T1,Arrival,Domestic,391257
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,T6,Arrival,International,3939
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,TBIT,Departure,International,354591
01/10/2021 06:01:37 AM,11/01/2020 12:00:00 AM,T4,Departure,International,9892
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,131300
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,T6,Departure,Domestic,233711
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,T8,Departure,International,10535
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,90
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,T4,Departure,International,42629
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,T5,Arrival,Domestic,377718
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T8,Arrival,Domestic,103515
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,T8,Arrival,International,3036
04/10/2019 06:01:25 AM,03/01/2019 12:00:00 AM,T3,Arrival,Domestic,333505
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,T7,Arrival,Domestic,303708
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,T2,Departure,International,110054
05/23/2018 07:44:39 AM,04/01/2018 12:00:00 AM,T5,Departure,Domestic,386724
07/10/2020 06:01:26 AM,06/01/2020 12:00:00 AM,T1,Arrival,Domestic,100256
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T3,Arrival,International,15291
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,T7,Departure,International,37141
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,T2,Departure,Domestic,121663
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,T7,Departure,Domestic,240173
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T2,Arrival,International,146495
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,T2,Arrival,International,192134
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,TBIT,Departure,Domestic,12711
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,T7,Arrival,International,43905
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,T8,Arrival,International,1747
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,T3,Arrival,Domestic,181198
04/18/2018 03:12:41 PM,09/01/2006 12:00:00 AM,T6,Departure,Domestic,203971
04/18/2018 03:12:41 PM,08/01/2012 12:00:00 AM,T2,Departure,Domestic,36818
04/18/2018 03:12:41 PM,03/01/2006 12:00:00 AM,TBIT,Arrival,International,379129
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,TBIT,Departure,Domestic,6912
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,T3,Arrival,International,23551
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,T5,Arrival,Domestic,381253
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,TBIT,Arrival,Domestic,8005
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,Miscellaneous Terminal,Arrival,International,22
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,T3,Departure,Domestic,185292
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T8,Departure,Domestic,119972
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,T7,Departure,International,44019
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,T2,Arrival,Domestic,274740
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,TBIT,Arrival,Domestic,9043
04/18/2018 03:12:41 PM,07/01/2006 12:00:00 AM,Miscellaneous Terminal,Arrival,International,4
04/18/2018 03:12:41 PM,05/01/2009 12:00:00 AM,T7,Arrival,Domestic,279955
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T2,Departure,International,195450
04/18/2018 03:12:41 PM,03/01/2014 12:00:00 AM,TBIT,Departure,International,335678
04/18/2018 03:12:41 PM,12/01/2010 12:00:00 AM,TBIT,Arrival,International,384360
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,75
11/26/2019 01:26:41 PM,10/01/2019 12:00:00 AM,T2,Arrival,Domestic,243955
04/18/2018 03:12:41 PM,11/01/2017 12:00:00 AM,TBIT,Arrival,Domestic,8007
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,Miscellaneous Terminal,Arrival,International,3418
04/18/2018 03:12:41 PM,12/01/2012 12:00:00 AM,T3,Departure,International,19740
04/18/2018 03:12:41 PM,05/01/2013 12:00:00 AM,T5,Departure,Domestic,287029
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,T1,Arrival,Domestic,310005
04/18/2018 03:12:41 PM,10/01/2017 12:00:00 AM,T4,Departure,Domestic,347771
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,TBIT,Arrival,Domestic,15544
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,TBIT,Departure,International,335736
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,T7,Departure,Domestic,331123
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,T3,Departure,Domestic,315522
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,T7,Departure,International,27282
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T7,Departure,International,46829
04/18/2018 03:12:41 PM,05/01/2014 12:00:00 AM,T3,Departure,International,2951
08/21/2018 11:02:45 AM,07/01/2018 12:00:00 AM,T3,Arrival,Domestic,417138
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,T5,Arrival,Domestic,171462
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,T7,Arrival,International,56735
04/18/2018 03:12:41 PM,07/01/2011 12:00:00 AM,TBIT,Departure,International,348570
07/10/2019 06:01:27 AM,05/01/2019 12:00:00 AM,Miscellaneous Terminal,Arrival,International,6838
04/18/2018 03:12:41 PM,04/01/2011 12:00:00 AM,T8,Departure,International,10751
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,T1,Departure,International,264
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,T2,Departure,International,173839
04/18/2018 03:12:41 PM,05/01/2017 12:00:00 AM,T1,Arrival,Domestic,416522
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,TBIT,Departure,Domestic,3284
04/18/2018 03:12:41 PM,01/01/2014 12:00:00 AM,T2,Arrival,International,206664
04/29/2019 01:10:30 PM,02/01/2019 12:00:00 AM,T1,Departure,International,6379
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,T8,Departure,International,3122
05/10/2020 06:01:34 AM,04/01/2020 12:00:00 AM,T4,Departure,International,642
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,T6,Departure,Domestic,275595
04/18/2018 03:12:41 PM,02/01/2017 12:00:00 AM,T3,Arrival,Domestic,288113
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,T7,Arrival,Domestic,246520
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,T2,Departure,International,109685
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T2,Departure,Domestic,17696
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,TBIT,Departure,International,358595
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T2,Departure,International,115034
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,T5,Departure,Domestic,183853
04/18/2018 03:12:41 PM,06/01/2017 12:00:00 AM,T7,Departure,Domestic,317379
04/18/2018 03:12:41 PM,01/01/2016 12:00:00 AM,Miscellaneous Terminal,Departure,International,4547
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,T5,Arrival,International,15391
04/18/2018 03:12:41 PM,08/01/2007 12:00:00 AM,T8,Arrival,International,3675
04/18/2018 03:12:41 PM,07/01/2017 12:00:00 AM,T8,Arrival,International,6902
04/18/2018 03:12:41 PM,02/01/2013 12:00:00 AM,T2,Arrival,Domestic,27158
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,T8,Arrival,International,1760
04/18/2018 03:12:41 PM,08/01/2015 12:00:00 AM,T3,Departure,International,3476
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,T4,Departure,International,62961
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T2,Departure,International,81568
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T3,Arrival,International,14729
04/18/2018 03:12:41 PM,12/01/2017 12:00:00 AM,T6,Departure,Domestic,261583
04/18/2018 03:12:41 PM,09/01/2014 12:00:00 AM,T6,Arrival,International,10200
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,TBIT,Departure,Domestic,95
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,T8,Departure,International,10458
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T5,Departure,Domestic,268896
04/18/2018 03:12:41 PM,09/01/2013 12:00:00 AM,T5,Arrival,International,35264
04/08/2020 09:58:08 AM,03/01/2020 12:00:00 AM,T1,Arrival,Domestic,144724
01/30/2019 07:34:09 AM,01/01/2017 12:00:00 AM,TBIT,Arrival,International,629044
08/03/2020 07:35:04 AM,06/01/2020 12:00:00 AM,T4,Departure,International,3213
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,TBIT,Arrival,International,379737
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,T3,Arrival,International,23169
07/18/2019 06:18:08 AM,06/01/2019 12:00:00 AM,T5,Departure,Domestic,463204
12/10/2019 06:01:20 AM,11/01/2019 12:00:00 AM,T6,Arrival,Domestic,230781
04/18/2018 03:12:41 PM,01/01/2008 12:00:00 AM,T8,Arrival,International,3418
09/10/2019 06:01:34 AM,08/01/2019 12:00:00 AM,T8,Arrival,International,3054
04/18/2018 03:12:41 PM,05/01/2015 12:00:00 AM,T6,Departure,International,43853
04/18/2018 03:12:41 PM,06/01/2010 12:00:00 AM,Imperial Terminal,Departure,Domestic,47
04/18/2018 03:12:41 PM,05/01/2007 12:00:00 AM,T2,Arrival,Domestic,104777
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,T8,Departure,International,8126
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,T1,Arrival,Domestic,293345
04/18/2018 03:12:41 PM,07/01/2009 12:00:00 AM,T2,Arrival,International,158876
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,T8,Arrival,Domestic,106120
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,T5,Arrival,International,47988
04/18/2018 03:12:41 PM,04/01/2008 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,236
10/29/2018 10:20:51 AM,05/01/2016 12:00:00 AM,T2,Arrival,International,189524
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,T8,Departure,International,13873
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,506
04/18/2018 03:12:41 PM,01/01/2015 12:00:00 AM,T4,Departure,Domestic,319466
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,TBIT,Departure,International,356403
04/18/2018 03:12:41 PM,01/01/2011 12:00:00 AM,T2,Departure,Domestic,25121
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,T5,Departure,Domestic,439230
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,74560
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T4,Arrival,International,65418
04/18/2018 03:12:41 PM,02/01/2010 12:00:00 AM,T5,Arrival,International,21897
04/18/2018 03:12:41 PM,08/01/2010 12:00:00 AM,T8,Departure,Domestic,170990
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,T1,Departure,Domestic,391340
07/12/2018 02:24:30 PM,06/01/2018 12:00:00 AM,T3,Departure,International,25507
04/18/2018 03:12:41 PM,07/01/2013 12:00:00 AM,T8,Arrival,International,4319
04/18/2018 03:12:41 PM,09/01/2015 12:00:00 AM,T8,Departure,Domestic,184255
08/21/2018 11:02:45 AM,07/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,International,6988
04/18/2018 03:12:41 PM,06/01/2016 12:00:00 AM,T8,Departure,International,14695
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,T5,Departure,International,24441
09/10/2019 06:01:34 AM,08/01/2019 12:00:00 AM,T7,Arrival,International,77288
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,T6,Arrival,Domestic,233645
10/27/2020 08:53:01 AM,09/01/2020 12:00:00 AM,T7,Arrival,International,21165
01/02/2020 10:43:42 AM,11/01/2019 12:00:00 AM,T2,Arrival,Domestic,228150
04/18/2018 03:12:41 PM,06/01/2015 12:00:00 AM,T7,Arrival,Domestic,291552
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,T7,Departure,International,45756
02/10/2020 06:01:27 AM,01/01/2020 12:00:00 AM,T6,Arrival,Domestic,222759
04/18/2018 03:12:41 PM,08/01/2011 12:00:00 AM,T3,Departure,Domestic,277757
04/18/2018 03:12:41 PM,06/01/2013 12:00:00 AM,T5,Departure,Domestic,333553
03/10/2019 06:01:32 AM,01/01/2019 12:00:00 AM,T8,Departure,Domestic,120381
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,T7,Departure,Domestic,217990
04/18/2018 03:12:41 PM,10/01/2011 12:00:00 AM,T4,Arrival,International,13269
11/14/2019 03:00:43 PM,10/01/2019 12:00:00 AM,T4,Arrival,Domestic,358476
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,T8,Arrival,Domestic,170420
04/18/2018 03:12:41 PM,10/01/2010 12:00:00 AM,TBIT,Arrival,International,376166
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,TBIT,Arrival,Domestic,8511
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,T7,Arrival,Domestic,297599
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,T4,Arrival,International,14342
04/18/2018 03:12:41 PM,12/01/2017 12:00:00 AM,T8,Arrival,Domestic,117076
04/18/2018 03:12:41 PM,12/01/2008 12:00:00 AM,T4,Departure,Domestic,362857
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,TBIT,Departure,Domestic,19034
12/10/2018 06:01:26 AM,10/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,International,5778
04/18/2018 03:12:41 PM,01/01/2010 12:00:00 AM,T4,Arrival,Domestic,350123
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,T5,Arrival,International,14893
11/10/2019 06:01:31 AM,09/01/2019 12:00:00 AM,TBIT,Departure,International,689453
04/18/2018 03:12:41 PM,09/01/2011 12:00:00 AM,T1,Arrival,Domestic,354794
04/08/2020 09:58:08 AM,03/01/2020 12:00:00 AM,T2,Departure,Domestic,150723
01/02/2020 10:43:42 AM,11/01/2019 12:00:00 AM,T8,Departure,International,4729
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T5,Departure,International,45622
11/10/2020 06:01:35 AM,10/01/2020 12:00:00 AM,T7,Departure,International,6776
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,T6,Arrival,Domestic,2122
04/18/2018 03:12:41 PM,04/01/2009 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,91
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,T5,Arrival,Domestic,456188
04/18/2018 03:12:41 PM,02/01/2009 12:00:00 AM,T5,Arrival,Domestic,130776
11/25/2018 11:40:39 AM,10/01/2018 12:00:00 AM,TBIT,Arrival,International,722027
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T4,Departure,Domestic,399899
04/18/2018 03:12:41 PM,04/01/2007 12:00:00 AM,T4,Departure,Domestic,419868
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,T4,Departure,Domestic,455875
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,T4,Departure,International,40831
05/28/2019 06:24:45 AM,04/01/2019 12:00:00 AM,T4,Arrival,Domestic,389152
04/18/2018 03:12:41 PM,03/01/2008 12:00:00 AM,T7,Departure,International,42894
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,T5,Departure,Domestic,140066
04/18/2018 03:12:41 PM,11/01/2016 12:00:00 AM,Miscellaneous Terminal,Arrival,International,2449
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,T8,Arrival,Domestic,140835
04/18/2018 03:12:41 PM,03/01/2016 12:00:00 AM,T7,Arrival,Domestic,252744
04/18/2018 03:12:41 PM,05/01/2010 12:00:00 AM,T1,Arrival,Domestic,379626
01/10/2020 06:01:24 AM,12/01/2019 12:00:00 AM,T3,Departure,International,43388
04/18/2018 03:12:41 PM,02/01/2016 12:00:00 AM,T4,Arrival,Domestic,285140
09/27/2019 07:57:24 AM,08/01/2019 12:00:00 AM,T5,Departure,Domestic,490527
10/29/2018 10:20:51 AM,09/01/2018 12:00:00 AM,T6,Arrival,Domestic,231807
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,117671
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,T1,Arrival,Domestic,336700
04/18/2018 03:12:41 PM,07/01/2007 12:00:00 AM,T3,Departure,Domestic,232281
04/18/2018 03:12:41 PM,12/01/2009 12:00:00 AM,T2,Departure,Domestic,19806
04/18/2018 03:12:41 PM,11/01/2013 12:00:00 AM,T6,Arrival,Domestic,255497
09/26/2018 09:27:08 AM,08/01/2018 12:00:00 AM,T8,Departure,International,14694
04/10/2019 06:01:25 AM,03/01/2019 12:00:00 AM,T5,Departure,International,280
06/01/2020 07:57:59 AM,04/01/2020 12:00:00 AM,T6,Departure,Domestic,2141
04/18/2018 03:12:41 PM,05/01/2006 12:00:00 AM,T4,Arrival,International,63381
04/29/2019 01:10:30 PM,02/01/2019 12:00:00 AM,T1,Arrival,Domestic,350796
04/18/2018 03:12:41 PM,08/01/2014 12:00:00 AM,T5,Departure,International,41575
04/18/2018 03:12:41 PM,08/01/2016 12:00:00 AM,T8,Arrival,Domestic,197349
05/23/2018 07:44:39 AM,03/01/2018 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,118278
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,T7,Arrival,Domestic,332262
04/18/2018 03:12:41 PM,02/01/2008 12:00:00 AM,T4,Departure,Domestic,355118
04/18/2018 03:12:41 PM,09/01/2017 12:00:00 AM,T1,Arrival,Domestic,380077
04/18/2018 03:12:41 PM,01/01/2007 12:00:00 AM,TBIT,Arrival,International,394233
04/18/2018 03:12:41 PM,03/01/2010 12:00:00 AM,T1,Departure,Domestic,363379
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T5,Departure,International,25441
04/18/2018 03:12:41 PM,06/01/2007 12:00:00 AM,T5,Departure,Domestic,198178
04/18/2018 03:12:41 PM,06/01/2009 12:00:00 AM,T7,Arrival,Domestic,299649
04/18/2018 03:12:41 PM,11/01/2006 12:00:00 AM,T4,Departure,Domestic,398286
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,T6,Departure,Domestic,239403
04/18/2018 03:12:41 PM,05/01/2008 12:00:00 AM,T1,Departure,Domestic,424599
04/18/2018 03:12:41 PM,09/01/2008 12:00:00 AM,T5,Arrival,International,16926
04/18/2018 03:12:41 PM,04/01/2015 12:00:00 AM,T7,Arrival,Domestic,271618
04/18/2018 03:12:41 PM,04/01/2016 12:00:00 AM,T3,Arrival,Domestic,309816
04/18/2018 03:12:41 PM,01/01/2017 12:00:00 AM,T8,Arrival,International,5442
04/18/2018 03:12:41 PM,03/01/2018 12:00:00 AM,T7,Departure,Domestic,366663
04/18/2018 03:12:41 PM,08/01/2009 12:00:00 AM,T4,Arrival,Domestic,410380
04/18/2018 03:12:41 PM,09/01/2012 12:00:00 AM,T1,Arrival,Domestic,382802
02/02/2021 08:17:02 AM,12/01/2020 12:00:00 AM,TBIT,Departure,Domestic,28094
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T6,Arrival,Domestic,195820
04/18/2018 03:12:41 PM,01/01/2013 12:00:00 AM,T2,Departure,Domestic,23827
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,T7,Departure,International,51628
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T5,Departure,International,61340
04/18/2018 03:12:41 PM,12/01/2016 12:00:00 AM,T7,Arrival,International,73309
04/18/2018 03:12:41 PM,03/01/2015 12:00:00 AM,T5,Arrival,Domestic,364628
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,T7,Arrival,Domestic,144987
11/10/2018 06:01:27 AM,10/01/2018 12:00:00 AM,T8,Departure,International,5739
04/18/2018 03:12:41 PM,03/01/2012 12:00:00 AM,T8,Arrival,Domestic,151396
04/18/2018 03:12:41 PM,12/01/2006 12:00:00 AM,Miscellaneous Terminal,Arrival,International,3
04/08/2020 09:58:08 AM,02/01/2020 12:00:00 AM,T2,Departure,Domestic,236040
04/18/2018 03:12:41 PM,10/01/2013 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,49241
04/18/2018 03:12:41 PM,10/01/2009 12:00:00 AM,TBIT,Departure,Domestic,7836
04/18/2018 03:12:41 PM,12/01/2007 12:00:00 AM,T4,Departure,Domestic,421816
04/18/2018 03:12:41 PM,05/01/2016 12:00:00 AM,T6,Departure,International,45514
04/18/2018 03:12:41 PM,08/01/2017 12:00:00 AM,T7,Departure,Domestic,336641
02/28/2020 08:21:30 AM,01/01/2020 12:00:00 AM,T7,Departure,International,38241
04/18/2018 03:12:41 PM,11/01/2011 12:00:00 AM,T2,Arrival,Domestic,20698
04/18/2018 03:12:41 PM,07/01/2015 12:00:00 AM,T3,Arrival,Domestic,322012
12/26/2018 06:52:40 AM,11/01/2018 12:00:00 AM,TBIT,Arrival,Domestic,6863
04/18/2018 03:12:41 PM,01/01/2006 12:00:00 AM,T7,Arrival,Domestic,240807
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,T2,Departure,International,251712
04/18/2018 03:12:41 PM,08/01/2006 12:00:00 AM,T5,Departure,Domestic,188285
04/18/2018 03:12:41 PM,12/01/2011 12:00:00 AM,T5,Arrival,International,37446
04/18/2018 03:12:41 PM,10/01/2012 12:00:00 AM,TBIT,Departure,Domestic,6003
09/10/2018 06:01:25 AM,06/01/2018 12:00:00 AM,T4,Arrival,International,65009
01/10/2021 06:01:37 AM,12/01/2020 12:00:00 AM,T1,Departure,Domestic,94397
04/18/2018 03:12:41 PM,01/01/2012 12:00:00 AM,T5,Arrival,International,35450
04/18/2018 03:12:41 PM,04/01/2013 12:00:00 AM,T7,Departure,International,43449
04/18/2018 03:12:41 PM,05/01/2012 12:00:00 AM,T2,Arrival,Domestic,24343
04/18/2018 03:12:41 PM,12/01/2015 12:00:00 AM,T8,Arrival,Domestic,180826
04/18/2018 03:12:41 PM,11/01/2009 12:00:00 AM,T3,Arrival,International,10930
04/18/2018 03:12:41 PM,07/01/2012 12:00:00 AM,Miscellaneous Terminal,Arrival,Domestic,41
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T5,Arrival,Domestic,279427
04/18/2018 03:12:41 PM,07/01/2010 12:00:00 AM,T3,Departure,International,64054
04/18/2018 03:12:41 PM,07/01/2014 12:00:00 AM,T2,Departure,Domestic,57003
07/11/2018 02:24:22 PM,05/01/2018 12:00:00 AM,Miscellaneous Terminal,Departure,Domestic,120322
04/18/2018 03:12:41 PM,07/01/2016 12:00:00 AM,T7,Arrival,International,84816
08/21/2018 11:02:45 AM,07/01/2018 12:00:00 AM,T4,Departure,Domestic,369497
04/18/2018 03:12:41 PM,02/01/2012 12:00:00 AM,T4,Departure,International,35115
08/27/2020 07:15:54 AM,07/01/2020 12:00:00 AM,Miscellaneous Terminal,Departure,International,1
04/18/2018 03:12:41 PM,03/01/2009 12:00:00 AM,T8,Arrival,International,5242
04/18/2018 03:12:41 PM,09/01/2007 12:00:00 AM,T3,Departure,International,45666
04/18/2018 03:12:41 PM,03/01/2007 12:00:00 AM,T1,Departure,Domestic,438017
